id_1;factor_expansion;EDU_1_4;EDU_5_1;EDU_5_2;EDU_5_3;EDU_5_4;EDU_8_1;EDU_11_1;EDU_12_1;EDU_12_2;EDU_12_3;EDU_12_4;EDU_12_5;EDU_12_6;EDU_12_7;EDU_12_8;EDU_12_9;EDU_12_10;EDU_12_11;EDU_12_12;EDU_12_13;EDU_12_14;EDU_12_15;EDU_12_16;EDU_12_17;EDU_12_18;EDU_12_19;PER_1_1;PER_2_1;EDU_2_1;EDU_7_1
1517;7;Chile;Si;Si;No;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Suficiente;Muy buena;Buena;Suficiente;Pobre;Suficiente;Muy buena;Buena;Buena;Buena;Pobre;Muy buena;Buena;Suficiente;Suficiente;Muy buena;Buena;Pobre;Femenino;< 35 años;Ciencias naturales;El 2012 o después
298;8;Otros;Si;Si;No;Si;Jornada completa;Beca o subsidio de una institución extranjera;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Suficiente;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Buena;Muy buena;Masculino;35-44 años;Ingeniería y tecnología;El 2012 o después
1556;8;Otros;Si;Si;Si;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Suficiente;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Buena;Muy buena;Buena;Buena;Muy buena;Muy buena;Muy buena;Suficiente;Masculino;45-54 años;Ciencias sociales;El 2012 o después
37;8;Otros;Si;No;No;No;Jornada completa;Ingresos por trabajo de asistente docente o de investigación;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Suficiente;Muy buena;Buena;Buena;Buena;Muy buena;Suficiente;Muy buena;Suficiente;Buena;Suficiente;Muy buena;Pobre;Pobre;Masculino;45-54 años;Ciencias naturales;Antes del 2012
1894;8;Chile;Si;Si;Si;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Buena;Masculino;45-54 años;Ciencias naturales;El 2012 o después
2441;7;Chile;No;No;Si;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Buena;Buena;Buena;Muy buena;Muy buena;Suficiente;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Suficiente;Muy buena;Muy buena;Muy buena;Muy buena;Suficiente;Masculino;35-44 años;Ciencias naturales;Antes del 2012
908;7;Otros;Si;No;Si;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Suficiente;Muy buena;Muy buena;Buena;Buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Buena;Buena;Buena;Suficiente;Femenino;45-54 años;Ciencias sociales;El 2012 o después
517;8;Otros;No;Si;Si;No;Jornada completa;Beca o subsidio de una institución extranjera;Muy buena;Muy buena;Muy buena;Buena;Buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Pobre;Muy buena;Buena;Suficiente;Muy buena;Muy buena;Buena;Suficiente;Masculino;45-54 años;Ciencias naturales;Antes del 2012
2136;8;Otros;Si;Si;Si;Si;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Buena;Muy buena;Muy buena;Buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Suficiente;Muy buena;Buena;Buena;Suficiente;Buena;Pobre;Pobre;Masculino;< 35 años;Ingeniería y tecnología;El 2012 o después
304;7;Otros;Si;No;Si;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Muy buena;Muy buena;Muy buena;Suficiente;Suficiente;Buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Suficiente;Femenino;35-44 años;Ciencias sociales;El 2012 o después
1644;8;Chile;Si;No;No;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Buena;Buena;Suficiente;Masculino;< 35 años;Ciencias naturales;El 2012 o después
704;8;Otros;Si;Si;Si;Si;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Buena;Buena;Buena;Suficiente;Buena;Muy buena;Buena;Buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Buena;Buena;Muy buena;Muy buena;Suficiente;Masculino;35-44 años;Ciencias naturales;Antes del 2012
255;8;Otros;Si;Si;Si;Si;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Masculino;35-44 años;Ingeniería y tecnología;Antes del 2012
668;8;Chile;Si;Si;No;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Suficiente;Muy buena;Buena;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Suficiente;Muy buena;Muy buena;Suficiente;Muy buena;Buena;Masculino;45-54 años;Ciencias naturales;Antes del 2012
2103;8;Chile;Si;Si;Si;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Suficiente;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Suficiente;Muy buena;Muy buena;Masculino;45-54 años;Ciencias naturales;El 2012 o después
598;8;Chile;Si;Si;Si;No;Jornada completa;Ingresos por otro tipo de trabajo distinto a docente o de investigación;Buena;Buena;Muy buena;Muy buena;Muy buena;Suficiente;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Buena;Suficiente;Muy buena;Suficiente;Suficiente;Suficiente;Masculino;45-54 años;Ciencias naturales;Antes del 2012
2061;8;Chile;Si;Si;Si;Si;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Buena;Buena;Muy buena;Suficiente;Buena;Muy buena;Masculino;35-44 años;Ciencias naturales;El 2012 o después
1398;7;Otros;No;Si;Si;No;Jornada parcial;Ingresos por trabajo de asistente docente o de investigación;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Suficiente;Muy buena;Buena;Buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Muy pobre;Femenino;55-64 años;Ciencias naturales;Antes del 2012
976;8;Chile;Si;Si;No;Si;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Buena;Buena;Buena;Buena;Buena;Muy buena;Muy buena;Buena;Buena;Muy buena;Buena;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Buena;Suficiente;Masculino;35-44 años;Ciencias naturales;Antes del 2012
846;8;Otros;Si;Si;Si;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy pobre;Buena;Muy pobre;Masculino;55-64 años;Ciencias naturales;Antes del 2012
1065;8;Otros;Si;No;No;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Masculino;45-54 años;Humanidades;El 2012 o después
566;8;Chile;Si;Si;No;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Buena;Muy buena;Buena;Buena;Suficiente;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Buena;Suficiente;Masculino;35-44 años;Ciencias naturales;El 2012 o después
1009;7;Chile;Si;Si;No;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Suficiente;Buena;Buena;Suficiente;Pobre;Suficiente;Suficiente;Suficiente;Suficiente;Muy buena;Suficiente;Buena;Buena;Buena;Muy buena;Pobre;Suficiente;Pobre;Femenino;35-44 años;Ciencias médicas y de la salud;Antes del 2012
800;8;Otros;Si;Si;Si;No;Jornada completa;Beca o subsidio de una institución extranjera;Buena;Muy buena;Muy buena;Suficiente;Muy buena;Pobre;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Pobre;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy pobre;Muy pobre;Masculino;55-64 años;Humanidades;Antes del 2012
1356;7;Chile;Si;No;Si;No;Jornada parcial;Beca o subsidio del Estado de Chile u otra institución nacional;Buena;Buena;Buena;Buena;Buena;Suficiente;Buena;Buena;Suficiente;Buena;Muy buena;Suficiente;Buena;Suficiente;Suficiente;Suficiente;Suficiente;Suficiente;Pobre;Femenino;< 35 años;Ciencias sociales;El 2012 o después
161;8;Chile;Si;Si;Si;No;Jornada parcial;Ingresos por otro tipo de trabajo distinto a docente o de investigación;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy pobre;Muy buena;Muy pobre;Masculino;45-54 años;Humanidades;Antes del 2012
2350;8;Chile;Si;Si;Si;Si;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Buena;Buena;Muy buena;Muy buena;Muy buena;Buena;Buena;Buena;Buena;Muy buena;Buena;Buena;Muy buena;Buena;Buena;Buena;Suficiente;Suficiente;Suficiente;Masculino;55-64 años;Ciencias naturales;Antes del 2012
611;7;Chile;Si;Si;No;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Buena;Buena;Buena;Muy buena;Buena;Buena;Buena;Buena;Buena;Buena;Muy buena;Buena;Buena;Buena;Muy buena;Buena;Buena;Buena;Buena;Femenino;< 35 años;Ciencias naturales;El 2012 o después
128;7;Chile;Si;Si;Si;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Buena;Buena;Femenino;35-44 años;Ciencias naturales;El 2012 o después
1889;8;Chile;Si;Si;No;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Buena;Muy buena;Muy buena;Buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Buena;Buena;Suficiente;Muy pobre;Masculino;35-44 años;Ciencias naturales;El 2012 o después
968;8;Chile;Si;Si;Si;Si;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Buena;Buena;Buena;Buena;Buena;Buena;Buena;Buena;Suficiente;Buena;Buena;Buena;Buena;Buena;Buena;Buena;Buena;Buena;Suficiente;Masculino;35-44 años;Ciencias naturales;Antes del 2012
1530;8;Otros;Si;Si;No;No;Jornada completa;Beca o subsidio de una institución extranjera;Muy buena;Buena;Muy buena;Muy buena;Buena;Buena;Buena;Buena;Suficiente;Buena;Muy buena;Suficiente;Buena;Buena;Buena;Suficiente;Suficiente;Suficiente;Pobre;Masculino;45-54 años;Ingeniería y tecnología;Antes del 2012
475;7;Otros;No;No;No;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Buena;Buena;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Pobre;Muy buena;Pobre;Femenino;45-54 años;Ciencias sociales;El 2012 o después
1224;7;Chile;Si;No;Si;No;Jornada completa;Beca o subsidio de una institución extranjera;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Femenino;35-44 años;Ciencias médicas y de la salud;El 2012 o después
1943;7;Otros;Si;Si;Si;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy pobre;Femenino;55-64 años;Ciencias sociales;El 2012 o después
488;8;Chile;Si;No;No;No;Jornada parcial;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Suficiente;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Suficiente;Muy buena;Suficiente;Buena;Buena;Muy buena;Buena;Buena;Masculino;55-64 años;Humanidades;El 2012 o después
1207;7;Chile;Si;Si;No;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Buena;Muy buena;Muy buena;Buena;Buena;Muy buena;Buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Buena;Suficiente;Buena;Muy buena;Femenino;35-44 años;Ciencias médicas y de la salud;El 2012 o después
394;8;Otros;Si;Si;No;Si;Jornada completa;Beca o subsidio de una institución extranjera;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Masculino;45-54 años;Ingeniería y tecnología;Antes del 2012
2332;7;Chile;Si;Si;No;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Buena;Buena;Muy buena;Muy buena;Buena;Buena;Muy buena;Muy buena;Buena;Buena;Buena;Muy buena;Femenino;35-44 años;Ciencias naturales;Antes del 2012
1129;8;Otros;No;Si;Si;No;Jornada completa;Beca o subsidio de una institución extranjera;Muy buena;Buena;Muy buena;Muy buena;Buena;Buena;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Buena;Suficiente;Pobre;Masculino;55-64 años;Ciencias naturales;Antes del 2012
168;7;Chile;Si;Si;No;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Buena;Buena;Muy buena;Muy buena;Buena;Suficiente;Buena;Buena;Muy buena;Buena;Muy buena;Buena;Buena;Suficiente;Muy buena;Buena;Pobre;Muy buena;Pobre;Femenino;35-44 años;Ciencias agrícolas y veterinarias;El 2012 o después
1850;8;Chile;Si;Si;No;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Suficiente;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy pobre;Masculino;35-44 años;Ciencias naturales;El 2012 o después
377;8;Otros;Si;Si;Si;Si;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Suficiente;Masculino;35-44 años;Ciencias naturales;El 2012 o después
1173;8;Otros;Si;No;Si;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Buena;Buena;Muy buena;Muy buena;Muy buena;Suficiente;Masculino;55-64 años;Humanidades;Antes del 2012
1333;7;Chile;Si;No;Si;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Suficiente;Suficiente;Suficiente;Muy buena;Suficiente;Buena;Muy buena;Suficiente;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Suficiente;Muy buena;Buena;Suficiente;Suficiente;Suficiente;Femenino;45-54 años;Ciencias sociales;El 2012 o después
159;7;Otros;Si;Si;Si;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Muy buena;Muy buena;Buena;Buena;Buena;Buena;Buena;Buena;Buena;Muy buena;Buena;Buena;Suficiente;Suficiente;Buena;Muy buena;Suficiente;Suficiente;Femenino;35-44 años;Ingeniería y tecnología;El 2012 o después
903;8;Otros;Si;No;Si;No;Jornada completa;Beca o subsidio de una institución extranjera;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Buena;Buena;Muy buena;Buena;Buena;Muy buena;Muy buena;Muy buena;Suficiente;Suficiente;Buena;Muy buena;Suficiente;Muy buena;Masculino;45-54 años;Ciencias sociales;El 2012 o después
66;8;Otros;Si;Si;Si;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Buena;Muy buena;Muy buena;Buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Buena;Buena;Muy buena;Muy buena;Muy pobre;Masculino;35-44 años;Ciencias médicas y de la salud;El 2012 o después
1864;8;Chile;Si;Si;No;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Suficiente;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy pobre;Masculino;< 35 años;Ciencias naturales;El 2012 o después
213;8;Chile;Si;Si;No;Si;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Masculino;35-44 años;Ciencias naturales;El 2012 o después
218;7;Otros;Si;Si;No;No;Jornada completa;Beca o subsidio de una institución extranjera;Muy buena;Buena;Muy buena;Buena;Buena;Buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Suficiente;Muy buena;Suficiente;Buena;Buena;Muy buena;Suficiente;Suficiente;Femenino;45-54 años;Ciencias naturales;Antes del 2012
8;7;Otros;Si;No;Si;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Muy buena;Muy buena;Muy buena;Muy pobre;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Suficiente;Femenino;55-64 años;Ciencias sociales;Antes del 2012
1651;8;Chile;Si;Si;Si;Si;Jornada parcial;Ahorros personales;Muy buena;Suficiente;Buena;Suficiente;Buena;Suficiente;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Suficiente;Buena;Suficiente;Muy buena;Muy buena;Pobre;Muy buena;Muy buena;Masculino;45-54 años;Ciencias sociales;Antes del 2012
1302;8;Chile;Si;Si;Si;No;Jornada completa;Beca o subsidio de una institución extranjera;Muy buena;Buena;Muy buena;Muy buena;Buena;Suficiente;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Suficiente;Masculino;35-44 años;Ciencias naturales;Antes del 2012
239;8;Otros;Si;Si;Si;Si;Jornada completa;Beca o subsidio de una institución extranjera;Buena;Buena;Buena;Buena;Buena;Buena;Buena;Suficiente;Buena;Buena;Buena;Suficiente;Buena;Buena;Buena;Buena;Pobre;Buena;Buena;Masculino;55-64 años;Ingeniería y tecnología;Antes del 2012
1037;8;Otros;Si;No;No;No;Jornada completa;Beca o subsidio de una institución extranjera;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Suficiente;Suficiente;Masculino;45-54 años;Ciencias naturales;Antes del 2012
694;7;Chile;Si;Si;Si;No;Jornada completa;Otros;Muy buena;Buena;Muy buena;Buena;Muy buena;Buena;Muy buena;Buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Buena;Buena;Buena;Muy buena;Femenino;45-54 años;Ciencias médicas y de la salud;El 2012 o después
2389;7;Chile;Si;Si;No;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Suficiente;Buena;Buena;Suficiente;Buena;Pobre;Femenino;35-44 años;Ciencias médicas y de la salud;El 2012 o después
2067;7;Chile;Si;Si;Si;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Buena;Muy buena;Buena;Buena;Buena;Muy buena;Buena;Buena;Buena;Muy buena;Suficiente;Muy buena;Buena;Muy buena;Muy buena;Buena;Buena;Buena;Femenino;35-44 años;Ciencias médicas y de la salud;El 2012 o después
192;8;Otros;Si;Si;Si;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Muy buena;Muy buena;Muy buena;Suficiente;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Masculino;35-44 años;Ciencias sociales;El 2012 o después
1335;7;Otros;Si;Si;Si;No;Jornada completa;Ingresos por trabajo de asistente docente o de investigación;Muy buena;Buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Suficiente;Buena;Suficiente;Femenino;35-44 años;Ciencias médicas y de la salud;El 2012 o después
